ImageID,ExpertID,Factor,Score
Img_079,Expert_4,Colour_Texture,4
Img_079,Expert_4,Shape,4
Img_079,Expert_4,Overall,5
Img_079,Expert_5,Location,4
Img_079,Expert_5,Colour_Texture,3
Img_079,Expert_5,Shape,5
Img_079,Expert_5,Overall,5
Img_080,Expert_1,Location,5
Img_080,Expert_1,Colour_Texture,3
Img_080,Expert_1,Shape,4
Img_080,Expert_1,Overall,5
Img_080,Expert_2,Location,4
Img_080,Expert_2,Colour_Texture,5
Img_080,Expert_2,Shape,5
Img_080,Expert_2,Overall,4
Img_080,Expert_3,Location,3
Img_080,Expert_3,Colour_Texture,3
Img_080,Expert_3,Shape,3
Img_080,Expert_3,Overall,5
Img_080,Expert_4,Location,3
Img_080,Expert_4,Colour_Texture,4
Img_080,Expert_4,Shape,4
Img_080,Expert_4,Overall,5
Img_080,Expert_5,Location,3
Img_080,Expert_5,Colour_Texture,4
Img_080,Expert_5,Shape,3
Img_080,Expert_5,Overall,3
Img_081,Expert_1,Location,3
Img_081,Expert_1,Colour_Texture,3
Img_081,Expert_1,Shape,3
Img_081,Expert_1,Overall,3
Img_081,Expert_2,Location,3
Img_081,Expert_2,Colour_Texture,4
Img_081,Expert_2,Shape,3
Img_081,Expert_2,Overall,3
Img_081,Expert_3,Location,4
Img_081,Expert_3,Colour_Texture,4
Img_081,Expert_3,Shape,4
Img_081,Expert_3,Overall,4
Img_081,Expert_4,Location,3
Img_081,Expert_4,Colour_Texture,5
Img_081,Expert_4,Shape,4
Img_081,Expert_4,Overall,3
Img_081,Expert_5,Location,5
Img_081,Expert_5,Colour_Texture,4
Img_081,Expert_5,Shape,3
Img_081,Expert_5,Overall,5
Img_082,Expert_1,Location,3
Img_082,Expert_1,Colour_Texture,3
Img_082,Expert_1,Shape,5
Img_082,Expert_1,Overall,3
Img_082,Expert_2,Location,3
Img_082,Expert_2,Colour_Texture,3
Img_082,Expert_2,Shape,3
Img_082,Expert_2,Overall,5
Img_082,Expert_3,Location,3
Img_082,Expert_3,Colour_Texture,3
Img_082,Expert_3,Shape,4
Img_082,Expert_3,Overall,3
Img_082,Expert_4,Location,5
Img_082,Expert_4,Colour_Texture,4
Img_082,Expert_4,Shape,3
Img_082,Expert_4,Overall,5
Img_082,Expert_5,Location,5
Img_082,Expert_5,Colour_Texture,5
Img_082,Expert_5,Shape,4
Img_082,Expert_5,Overall,4
Img_083,Expert_1,Location,4
Img_083,Expert_1,Colour_Texture,3
Img_083,Expert_1,Shape,4
Img_083,Expert_1,Overall,4
Img_083,Expert_2,Location,3
Img_083,Expert_2,Colour_Texture,3
Img_083,Expert_2,Shape,4
Img_083,Expert_2,Overall,3
Img_083,Expert_3,Location,3
Img_083,Expert_3,Colour_Texture,4
Img_083,Expert_3,Shape,5
Img_083,Expert_3,Overall,4
Img_083,Expert_4,Location,5
Img_083,Expert_4,Colour_Texture,3
Img_083,Expert_4,Shape,4
Img_083,Expert_4,Overall,4
Img_083,Expert_5,Location,3
Img_083,Expert_5,Colour_Texture,5
Img_083,Expert_5,Shape,3
Img_083,Expert_5,Overall,5
Img_084,Expert_1,Location,4
Img_084,Expert_1,Colour_Texture,3
Img_084,Expert_1,Shape,5
Img_084,Expert_1,Overall,4
Img_084,Expert_2,Location,5
Img_084,Expert_2,Colour_Texture,5
Img_084,Expert_2,Shape,4
Img_084,Expert_2,Overall,3
Img_084,Expert_3,Location,4
Img_084,Expert_3,Colour_Texture,3
Img_084,Expert_3,Shape,3
Img_084,Expert_3,Overall,4
Img_084,Expert_4,Location,5
Img_084,Expert_4,Colour_Texture,4
Img_084,Expert_4,Shape,4
Img_084,Expert_4,Overall,3
Img_084,Expert_5,Location,3
Img_084,Expert_5,Colour_Texture,3
Img_084,Expert_5,Shape,5
Img_084,Expert_5,Overall,4
Img_085,Expert_1,Location,5
Img_085,Expert_1,Colour_Texture,4
Img_085,Expert_1,Shape,3
Img_085,Expert_1,Overall,4
Img_085,Expert_2,Location,4
Img_085,Expert_2,Colour_Texture,4
Img_085,Expert_2,Shape,3
Img_085,Expert_2,Overall,4
Img_085,Expert_3,Location,5
Img_085,Expert_3,Colour_Texture,3
Img_085,Expert_3,Shape,4
Img_085,Expert_3,Overall,4
Img_085,Expert_4,Location,5
Img_085,Expert_4,Colour_Texture,5
Img_085,Expert_4,Shape,5
Img_085,Expert_4,Overall,3
Img_085,Expert_5,Location,3
Img_085,Expert_5,Colour_Texture,5
Img_085,Expert_5,Shape,5
Img_085,Expert_5,Overall,5
Img_086,Expert_1,Location,5
Img_086,Expert_1,Colour_Texture,5
Img_086,Expert_1,Shape,5
Img_086,Expert_1,Overall,5
Img_086,Expert_2,Location,3
Img_086,Expert_2,Colour_Texture,4
Img_086,Expert_2,Shape,4
Img_086,Expert_2,Overall,5
Img_086,Expert_3,Location,4
Img_086,Expert_3,Colour_Texture,5
Img_086,Expert_3,Shape,5
Img_086,Expert_3,Overall,5
Img_086,Expert_4,Location,4
Img_086,Expert_4,Colour_Texture,5
Img_086,Expert_4,Shape,4
Img_086,Expert_4,Overall,4
Img_086,Expert_5,Location,5
Img_086,Expert_5,Colour_Texture,5
Img_086,Expert_5,Shape,4
Img_086,Expert_5,Overall,4
Img_087,Expert_1,Location,3
Img_087,Expert_1,Colour_Texture,3
Img_087,Expert_1,Shape,5
Img_087,Expert_1,Overall,5
Img_087,Expert_2,Location,5
Img_087,Expert_2,Colour_Texture,4
Img_087,Expert_2,Shape,4
Img_087,Expert_2,Overall,3
Img_087,Expert_3,Location,3
Img_087,Expert_3,Colour_Texture,5
Img_087,Expert_3,Shape,3
Img_087,Expert_3,Overall,4
Img_087,Expert_4,Location,5
Img_087,Expert_4,Colour_Texture,3
Img_087,Expert_4,Shape,3
Img_087,Expert_4,Overall,5
Img_087,Expert_5,Location,3
Img_087,Expert_5,Colour_Texture,3
Img_087,Expert_5,Shape,3
Img_087,Expert_5,Overall,4
Img_088,Expert_1,Location,5
Img_088,Expert_1,Colour_Texture,3
Img_088,Expert_1,Shape,3
Img_088,Expert_1,Overall,4
Img_088,Expert_2,Location,5
Img_088,Expert_2,Colour_Texture,5
Img_088,Expert_2,Shape,4
Img_088,Expert_2,Overall,5
Img_088,Expert_3,Location,5
Img_088,Expert_3,Colour_Texture,4
Img_088,Expert_3,Shape,5
Img_088,Expert_3,Overall,3
Img_088,Expert_4,Location,4
Img_088,Expert_4,Colour_Texture,3
Img_088,Expert_4,Shape,4
Img_088,Expert_4,Overall,4
Img_088,Expert_5,Location,3
Img_088,Expert_5,Colour_Texture,3
Img_088,Expert_5,Shape,5
Img_088,Expert_5,Overall,4
Img_089,Expert_1,Location,4
Img_089,Expert_1,Colour_Texture,3
Img_089,Expert_1,Shape,4
Img_089,Expert_1,Overall,4
Img_089,Expert_2,Location,4
Img_089,Expert_2,Colour_Texture,5
Img_089,Expert_2,Shape,5
Img_089,Expert_2,Overall,5
Img_089,Expert_3,Location,4
Img_089,Expert_3,Colour_Texture,5
Img_089,Expert_3,Shape,5
Img_089,Expert_3,Overall,3
Img_089,Expert_4,Location,4
Img_089,Expert_4,Colour_Texture,4
Img_089,Expert_4,Shape,4
Img_089,Expert_4,Overall,5
Img_089,Expert_5,Location,5
Img_089,Expert_5,Colour_Texture,3
Img_089,Expert_5,Shape,5
Img_089,Expert_5,Overall,4
Img_090,Expert_1,Location,5
Img_090,Expert_1,Colour_Texture,3
Img_090,Expert_1,Shape,5
Img_090,Expert_1,Overall,3
Img_090,Expert_2,Location,3
Img_090,Expert_2,Colour_Texture,5
Img_090,Expert_2,Shape,5
Img_090,Expert_2,Overall,4
Img_090,Expert_3,Location,5
Img_090,Expert_3,Colour_Texture,5
Img_090,Expert_3,Shape,4
Img_090,Expert_3,Overall,3
Img_090,Expert_4,Location,5
Img_090,Expert_4,Colour_Texture,4
Img_090,Expert_4,Shape,4
Img_090,Expert_4,Overall,3
Img_090,Expert_5,Location,5
Img_090,Expert_5,Colour_Texture,4
Img_090,Expert_5,Shape,5
Img_090,Expert_5,Overall,3
Img_091,Expert_1,Location,5
Img_091,Expert_1,Colour_Texture,4
Img_091,Expert_1,Shape,4
Img_091,Expert_1,Overall,4
Img_091,Expert_2,Location,4
Img_091,Expert_2,Colour_Texture,3
Img_091,Expert_2,Shape,3
Img_091,Expert_2,Overall,3
Img_091,Expert_3,Location,5
Img_091,Expert_3,Colour_Texture,3
Img_091,Expert_3,Shape,3
Img_091,Expert_3,Overall,5
Img_091,Expert_4,Location,3
Img_091,Expert_4,Colour_Texture,5
Img_091,Expert_4,Shape,3
Img_091,Expert_4,Overall,5
Img_091,Expert_5,Location,5
Img_091,Expert_5,Colour_Texture,3
Img_091,Expert_5,Shape,5
Img_091,Expert_5,Overall,5
Img_092,Expert_1,Location,3
Img_092,Expert_1,Colour_Texture,5
Img_092,Expert_1,Shape,4
Img_092,Expert_1,Overall,4
Img_092,Expert_2,Location,5
Img_092,Expert_2,Colour_Texture,5
Img_092,Expert_2,Shape,4
Img_092,Expert_2,Overall,5
Img_092,Expert_3,Location,5
Img_092,Expert_3,Colour_Texture,5
Img_092,Expert_3,Shape,3
Img_092,Expert_3,Overall,4
Img_092,Expert_4,Location,3
Img_092,Expert_4,Colour_Texture,5
Img_092,Expert_4,Shape,3
Img_092,Expert_4,Overall,4
Img_092,Expert_5,Location,4
Img_092,Expert_5,Colour_Texture,5
Img_092,Expert_5,Shape,3
Img_092,Expert_5,Overall,3
Img_093,Expert_1,Location,3
Img_093,Expert_1,Colour_Texture,4
Img_093,Expert_1,Shape,5
Img_093,Expert_1,Overall,3
Img_093,Expert_2,Location,5
Img_093,Expert_2,Colour_Texture,3
Img_093,Expert_2,Shape,3
Img_093,Expert_2,Overall,3
Img_093,Expert_3,Location,5
Img_093,Expert_3,Colour_Texture,4
Img_093,Expert_3,Shape,3
Img_093,Expert_3,Overall,5
Img_093,Expert_4,Location,5
Img_093,Expert_4,Colour_Texture,3
Img_093,Expert_4,Shape,4
Img_093,Expert_4,Overall,5
Img_093,Expert_5,Location,3
Img_093,Expert_5,Colour_Texture,3
Img_093,Expert_5,Shape,3
Img_093,Expert_5,Overall,4
Img_094,Expert_1,Location,5
Img_094,Expert_1,Colour_Texture,3
Img_094,Expert_1,Shape,3
Img_094,Expert_1,Overall,5
Img_094,Expert_2,Location,5
Img_094,Expert_2,Colour_Texture,3
Img_094,Expert_2,Shape,5
Img_094,Expert_2,Overall,3
Img_094,Expert_3,Location,5
Img_094,Expert_3,Colour_Texture,5
Img_094,Expert_3,Shape,5
Img_094,Expert_3,Overall,4
Img_094,Expert_4,Location,4
Img_094,Expert_4,Colour_Texture,5
Img_094,Expert_4,Shape,3
Img_094,Expert_4,Overall,3
Img_094,Expert_5,Location,5
Img_094,Expert_5,Colour_Texture,4
Img_094,Expert_5,Shape,3
Img_094,Expert_5,Overall,5
Img_095,Expert_1,Location,5
Img_095,Expert_1,Colour_Texture,5
Img_095,Expert_1,Shape,5
Img_095,Expert_1,Overall,4
Img_095,Expert_2,Location,3
Img_095,Expert_2,Colour_Texture,4
Img_095,Expert_2,Shape,4
Img_095,Expert_2,Overall,4
Img_095,Expert_3,Location,3
Img_095,Expert_3,Colour_Texture,4
Img_095,Expert_3,Shape,5
Img_095,Expert_3,Overall,3
Img_095,Expert_4,Location,3
Img_095,Expert_4,Colour_Texture,5
Img_095,Expert_4,Shape,5
Img_095,Expert_4,Overall,4
Img_095,Expert_5,Location,3
Img_095,Expert_5,Colour_Texture,3
Img_095,Expert_5,Shape,5
Img_095,Expert_5,Overall,5
Img_096,Expert_1,Location,5
Img_096,Expert_1,Colour_Texture,4
Img_096,Expert_1,Shape,3
Img_096,Expert_1,Overall,4
Img_096,Expert_2,Location,3
Img_096,Expert_2,Colour_Texture,3
Img_096,Expert_2,Shape,3
Img_096,Expert_2,Overall,3
Img_096,Expert_3,Location,5
Img_096,Expert_3,Colour_Texture,5
Img_096,Expert_3,Shape,3
Img_096,Expert_3,Overall,5
Img_096,Expert_4,Location,3
Img_096,Expert_4,Colour_Texture,4
Img_096,Expert_4,Shape,5
Img_096,Expert_4,Overall,3
Img_096,Expert_5,Location,5
Img_096,Expert_5,Colour_Texture,5
Img_096,Expert_5,Shape,3
Img_096,Expert_5,Overall,4
Img_097,Expert_1,Location,3
Img_097,Expert_1,Colour_Texture,5
Img_097,Expert_1,Shape,3
Img_097,Expert_1,Overall,4
Img_097,Expert_2,Location,4
Img_097,Expert_2,Colour_Texture,4
Img_097,Expert_2,Shape,3
Img_097,Expert_2,Overall,5
Img_097,Expert_3,Location,5
Img_097,Expert_3,Colour_Texture,4
Img_097,Expert_3,Shape,4
Img_097,Expert_3,Overall,4
Img_097,Expert_4,Location,3
Img_097,Expert_4,Colour_Texture,4
Img_097,Expert_4,Shape,3
Img_097,Expert_4,Overall,4
Img_097,Expert_5,Location,3
Img_097,Expert_5,Colour_Texture,3
Img_097,Expert_5,Shape,4
Img_097,Expert_5,Overall,3
Img_098,Expert_1,Location,5
Img_098,Expert_1,Colour_Texture,5
Img_098,Expert_1,Shape,5
Img_098,Expert_1,Overall,5
Img_098,Expert_2,Location,5
Img_098,Expert_2,Colour_Texture,4
Img_098,Expert_2,Shape,3
Img_098,Expert_2,Overall,3
Img_098,Expert_3,Location,4
Img_098,Expert_3,Colour_Texture,5
Img_098,Expert_3,Shape,5
Img_098,Expert_3,Overall,5
Img_098,Expert_4,Location,3
Img_098,Expert_4,Colour_Texture,3
Img_098,Expert_4,Shape,5
Img_098,Expert_4,Overall,4
Img_098,Expert_5,Location,3
Img_098,Expert_5,Colour_Texture,4
Img_098,Expert_5,Shape,3
Img_098,Expert_5,Overall,5
Img_099,Expert_1,Location,3
Img_099,Expert_1,Colour_Texture,5
Img_099,Expert_1,Shape,5
Img_099,Expert_1,Overall,5
Img_099,Expert_2,Location,4
Img_099,Expert_2,Colour_Texture,3
Img_099,Expert_2,Shape,5
Img_099,Expert_2,Overall,5
Img_099,Expert_3,Location,4
Img_099,Expert_3,Colour_Texture,5
Img_099,Expert_3,Shape,5
Img_099,Expert_3,Overall,4
Img_099,Expert_4,Location,3
Img_099,Expert_4,Colour_Texture,5
Img_099,Expert_4,Shape,4
Img_099,Expert_4,Overall,3
Img_099,Expert_5,Location,4
Img_099,Expert_5,Colour_Texture,4
Img_099,Expert_5,Shape,3
Img_099,Expert_5,Overall,4
Img_100,Expert_1,Location,4
Img_100,Expert_1,Colour_Texture,5
Img_100,Expert_1,Shape,5
Img_100,Expert_1,Overall,3
Img_100,Expert_2,Location,5
Img_100,Expert_2,Colour_Texture,5
Img_100,Expert_2,Shape,5
Img_100,Expert_2,Overall,5
Img_100,Expert_3,Location,3
Img_100,Expert_3,Colour_Texture,3
Img_100,Expert_3,Shape,3
Img_100,Expert_3,Overall,3
Img_100,Expert_4,Location,3
Img_100,Expert_4,Colour_Texture,5
Img_100,Expert_4,Shape,5
Img_100,Expert_4,Overall,5
Img_100,Expert_5,Location,4
Img_100,Expert_5,Colour_Texture,3
Img_100,Expert_5,Shape,4
Img_100,Expert_5,Overall,5
Img_101,Expert_1,Location,3
Img_101,Expert_1,Colour_Texture,4
Img_101,Expert_1,Shape,3
Img_101,Expert_1,Overall,3
Img_101,Expert_2,Location,3
Img_101,Expert_2,Colour_Texture,4
Img_101,Expert_2,Shape,5
Img_101,Expert_2,Overall,4
Img_101,Expert_3,Location,4
Img_101,Expert_3,Colour_Texture,5
Img_101,Expert_3,Shape,4
Img_101,Expert_3,Overall,4
Img_101,Expert_4,Location,4
Img_101,Expert_4,Colour_Texture,4
Img_101,Expert_4,Shape,5
Img_101,Expert_4,Overall,3
Img_101,Expert_5,Location,5
Img_101,Expert_5,Colour_Texture,3
Img_101,Expert_5,Shape,4
Img_101,Expert_5,Overall,4
Img_102,Expert_1,Location,5
Img_102,Expert_1,Colour_Texture,3
Img_102,Expert_1,Shape,5
Img_102,Expert_1,Overall,4
Img_102,Expert_2,Location,3
Img_102,Expert_2,Colour_Texture,3
Img_102,Expert_2,Shape,3
Img_102,Expert_2,Overall,3
Img_102,Expert_3,Location,3
Img_102,Expert_3,Colour_Texture,5
Img_102,Expert_3,Shape,4
Img_102,Expert_3,Overall,4
Img_102,Expert_4,Location,3
Img_102,Expert_4,Colour_Texture,4
Img_102,Expert_4,Shape,3
Img_102,Expert_4,Overall,3
Img_102,Expert_5,Location,5
Img_102,Expert_5,Colour_Texture,5
Img_102,Expert_5,Shape,3
Img_102,Expert_5,Overall,5
Img_103,Expert_1,Location,5
Img_103,Expert_1,Colour_Texture,5
Img_103,Expert_1,Shape,5
Img_103,Expert_1,Overall,4
Img_103,Expert_2,Location,3
Img_103,Expert_2,Colour_Texture,3
Img_103,Expert_2,Shape,3
Img_103,Expert_2,Overall,4
Img_103,Expert_3,Location,4
Img_103,Expert_3,Colour_Texture,3
Img_103,Expert_3,Shape,4
Img_103,Expert_3,Overall,5
Img_103,Expert_4,Location,5
Img_103,Expert_4,Colour_Texture,4
Img_103,Expert_4,Shape,4
Img_103,Expert_4,Overall,3
Img_103,Expert_5,Location,5
Img_103,Expert_5,Colour_Texture,4
Img_103,Expert_5,Shape,5
Img_103,Expert_5,Overall,4
Img_104,Expert_1,Location,5
Img_104,Expert_1,Colour_Texture,4
Img_104,Expert_1,Shape,5
Img_104,Expert_1,Overall,4
Img_104,Expert_2,Location,3
Img_104,Expert_2,Colour_Texture,3
Img_104,Expert_2,Shape,5
Img_104,Expert_2,Overall,5
Img_104,Expert_3,Location,3
Img_104,Expert_3,Colour_Texture,5
Img_104,Expert_3,Shape,3
Img_104,Expert_3,Overall,5
Img_104,Expert_4,Location,4
Img_104,Expert_4,Colour_Texture,5
Img_104,Expert_4,Shape,3
Img_104,Expert_4,Overall,4
Img_104,Expert_5,Location,3
Img_104,Expert_5,Colour_Texture,5
Img_104,Expert_5,Shape,4
Img_104,Expert_5,Overall,5
Img_105,Expert_1,Location,4
Img_105,Expert_1,Colour_Texture,5
Img_105,Expert_1,Shape,5
Img_105,Expert_1,Overall,4
Img_105,Expert_2,Location,4
Img_105,Expert_2,Colour_Texture,4
Img_105,Expert_2,Shape,4
Img_105,Expert_2,Overall,4
Img_105,Expert_3,Location,3
Img_105,Expert_3,Colour_Texture,5
Img_105,Expert_3,Shape,5
Img_105,Expert_3,Overall,5
Img_105,Expert_4,Location,3
Img_105,Expert_4,Colour_Texture,4
Img_105,Expert_4,Shape,3
Img_105,Expert_4,Overall,4
Img_105,Expert_5,Location,5
Img_105,Expert_5,Colour_Texture,4
Img_105,Expert_5,Shape,5
Img_105,Expert_5,Overall,5
Img_106,Expert_1,Location,3
Img_106,Expert_1,Colour_Texture,4
Img_106,Expert_1,Shape,4
Img_106,Expert_1,Overall,4
Img_106,Expert_2,Location,5
Img_106,Expert_2,Colour_Texture,3
Img_106,Expert_2,Shape,4
Img_106,Expert_2,Overall,3
Img_106,Expert_3,Location,4
Img_106,Expert_3,Colour_Texture,3
Img_106,Expert_3,Shape,4
Img_106,Expert_3,Overall,3
Img_106,Expert_4,Location,4
Img_106,Expert_4,Colour_Texture,5
Img_106,Expert_4,Shape,4
Img_106,Expert_4,Overall,3
Img_106,Expert_5,Location,4
Img_106,Expert_5,Colour_Texture,4
Img_106,Expert_5,Shape,4
Img_106,Expert_5,Overall,5
Img_107,Expert_1,Location,4
Img_107,Expert_1,Colour_Texture,3
Img_107,Expert_1,Shape,3
Img_107,Expert_1,Overall,3
Img_107,Expert_2,Location,4
Img_107,Expert_2,Colour_Texture,5
Img_107,Expert_2,Shape,3
Img_107,Expert_2,Overall,3
Img_107,Expert_3,Location,4
Img_107,Expert_3,Colour_Texture,3
Img_107,Expert_3,Shape,5
Img_107,Expert_3,Overall,5
Img_107,Expert_4,Location,3
Img_107,Expert_4,Colour_Texture,3
Img_107,Expert_4,Shape,3
Img_107,Expert_4,Overall,5
Img_107,Expert_5,Location,3
Img_107,Expert_5,Colour_Texture,4
Img_107,Expert_5,Shape,5
Img_107,Expert_5,Overall,4
Img_108,Expert_1,Location,4
Img_108,Expert_1,Colour_Texture,3
Img_108,Expert_1,Shape,3
Img_108,Expert_1,Overall,4
Img_108,Expert_2,Location,5
Img_108,Expert_2,Colour_Texture,5
Img_108,Expert_2,Shape,3
Img_108,Expert_2,Overall,5
Img_108,Expert_3,Location,3
Img_108,Expert_3,Colour_Texture,3
Img_108,Expert_3,Shape,3
Img_108,Expert_3,Overall,4
Img_108,Expert_4,Location,3
Img_108,Expert_4,Colour_Texture,3
Img_108,Expert_4,Shape,4
Img_108,Expert_4,Overall,3
Img_108,Expert_5,Location,3
Img_108,Expert_5,Colour_Texture,4
Img_108,Expert_5,Shape,5
Img_108,Expert_5,Overall,4
Img_109,Expert_1,Location,5
Img_109,Expert_1,Colour_Texture,3
Img_109,Expert_1,Shape,3
Img_109,Expert_1,Overall,5
Img_109,Expert_2,Location,4
Img_109,Expert_2,Colour_Texture,5
Img_109,Expert_2,Shape,4
Img_109,Expert_2,Overall,4
Img_109,Expert_3,Location,4
Img_109,Expert_3,Colour_Texture,4
Img_109,Expert_3,Shape,3
Img_109,Expert_3,Overall,3
Img_109,Expert_4,Location,4
Img_109,Expert_4,Colour_Texture,4
Img_109,Expert_4,Shape,4
Img_109,Expert_4,Overall,5
Img_109,Expert_5,Location,5
Img_109,Expert_5,Colour_Texture,4
Img_109,Expert_5,Shape,5
Img_109,Expert_5,Overall,3
Img_110,Expert_1,Location,3
Img_110,Expert_1,Colour_Texture,4
Img_110,Expert_1,Shape,4
Img_110,Expert_1,Overall,3
Img_110,Expert_2,Location,4
Img_110,Expert_2,Colour_Texture,5
Img_110,Expert_2,Shape,3
Img_110,Expert_2,Overall,4
Img_110,Expert_3,Location,5
Img_110,Expert_3,Colour_Texture,5
Img_110,Expert_3,Shape,4
Img_110,Expert_3,Overall,4
Img_110,Expert_4,Location,5
Img_110,Expert_4,Colour_Texture,5
Img_110,Expert_4,Shape,3
Img_110,Expert_4,Overall,5
Img_110,Expert_5,Location,4
Img_110,Expert_5,Colour_Texture,5
Img_110,Expert_5,Shape,5
Img_110,Expert_5,Overall,4
Img_111,Expert_1,Location,3
Img_111,Expert_1,Colour_Texture,5
Img_111,Expert_1,Shape,4
Img_111,Expert_1,Overall,3
Img_111,Expert_2,Location,3
Img_111,Expert_2,Colour_Texture,5
Img_111,Expert_2,Shape,5
Img_111,Expert_2,Overall,4
Img_111,Expert_3,Location,4
Img_111,Expert_3,Colour_Texture,4
Img_111,Expert_3,Shape,4
Img_111,Expert_3,Overall,4
Img_111,Expert_4,Location,5
Img_111,Expert_4,Colour_Texture,3
Img_111,Expert_4,Shape,3
Img_111,Expert_4,Overall,4
Img_111,Expert_5,Location,3
Img_111,Expert_5,Colour_Texture,3
Img_111,Expert_5,Shape,3
Img_111,Expert_5,Overall,3
Img_112,Expert_1,Location,5
Img_112,Expert_1,Colour_Texture,3
Img_112,Expert_1,Shape,5
Img_112,Expert_1,Overall,3
Img_112,Expert_2,Location,3
Img_112,Expert_2,Colour_Texture,4
Img_112,Expert_2,Shape,5
Img_112,Expert_2,Overall,3
Img_112,Expert_3,Location,3
Img_112,Expert_3,Colour_Texture,5
Img_112,Expert_3,Shape,3
Img_112,Expert_3,Overall,5
Img_112,Expert_4,Location,3
Img_112,Expert_4,Colour_Texture,3
Img_112,Expert_4,Shape,3
Img_112,Expert_4,Overall,5
Img_112,Expert_5,Location,3
Img_112,Expert_5,Colour_Texture,4
Img_112,Expert_5,Shape,4
Img_112,Expert_5,Overall,5
Img_113,Expert_1,Location,5
Img_113,Expert_1,Colour_Texture,5
Img_113,Expert_1,Shape,3
Img_113,Expert_1,Overall,4
Img_113,Expert_2,Location,3
Img_113,Expert_2,Colour_Texture,4
Img_113,Expert_2,Shape,4
Img_113,Expert_2,Overall,5
Img_113,Expert_3,Location,4
Img_113,Expert_3,Colour_Texture,4
Img_113,Expert_3,Shape,3
Img_113,Expert_3,Overall,4
Img_113,Expert_4,Location,5
Img_113,Expert_4,Colour_Texture,5
Img_113,Expert_4,Shape,5
Img_113,Expert_4,Overall,3
Img_113,Expert_5,Location,4
Img_113,Expert_5,Colour_Texture,3
Img_113,Expert_5,Shape,5
Img_113,Expert_5,Overall,5
Img_114,Expert_1,Location,4
Img_114,Expert_1,Colour_Texture,4
Img_114,Expert_1,Shape,4
Img_114,Expert_1,Overall,3
Img_114,Expert_2,Location,5
Img_114,Expert_2,Colour_Texture,3
Img_114,Expert_2,Shape,4
Img_114,Expert_2,Overall,5
Img_114,Expert_3,Location,4
Img_114,Expert_3,Colour_Texture,5
Img_114,Expert_3,Shape,3
Img_114,Expert_3,Overall,5
Img_114,Expert_4,Location,5
Img_114,Expert_4,Colour_Texture,5
Img_114,Expert_4,Shape,5
Img_114,Expert_4,Overall,3
Img_114,Expert_5,Location,3
Img_114,Expert_5,Colour_Texture,3
Img_114,Expert_5,Shape,3
Img_114,Expert_5,Overall,5
Img_115,Expert_1,Location,3
Img_115,Expert_1,Colour_Texture,3
Img_115,Expert_1,Shape,5
Img_115,Expert_1,Overall,4
Img_115,Expert_2,Location,3
Img_115,Expert_2,Colour_Texture,3
Img_115,Expert_2,Shape,5
Img_115,Expert_2,Overall,4
Img_115,Expert_3,Location,5
Img_115,Expert_3,Colour_Texture,3
Img_115,Expert_3,Shape,5
Img_115,Expert_3,Overall,5
Img_115,Expert_4,Location,5
Img_115,Expert_4,Colour_Texture,4
Img_115,Expert_4,Shape,3
Img_115,Expert_4,Overall,3
Img_115,Expert_5,Location,5
Img_115,Expert_5,Colour_Texture,5
Img_115,Expert_5,Shape,4
Img_115,Expert_5,Overall,5
Img_116,Expert_1,Location,4
Img_116,Expert_1,Colour_Texture,4
Img_116,Expert_1,Shape,5
Img_116,Expert_1,Overall,5
Img_116,Expert_2,Location,4
Img_116,Expert_2,Colour_Texture,4
Img_116,Expert_2,Shape,5
Img_116,Expert_2,Overall,4
Img_116,Expert_3,Location,5
Img_116,Expert_3,Colour_Texture,4
Img_116,Expert_3,Shape,5
Img_116,Expert_3,Overall,3
Img_116,Expert_4,Location,3
Img_116,Expert_4,Colour_Texture,5
Img_116,Expert_4,Shape,4
Img_116,Expert_4,Overall,4
Img_116,Expert_5,Location,4
Img_116,Expert_5,Colour_Texture,5
Img_116,Expert_5,Shape,3
Img_116,Expert_5,Overall,4
Img_117,Expert_1,Location,3
Img_117,Expert_1,Colour_Texture,5
Img_117,Expert_1,Shape,4
Img_117,Expert_1,Overall,3
Img_117,Expert_2,Location,3
Img_117,Expert_2,Colour_Texture,4
Img_117,Expert_2,Shape,3
Img_117,Expert_2,Overall,4
Img_117,Expert_3,Location,4
Img_117,Expert_3,Colour_Texture,5
Img_117,Expert_3,Shape,5
Img_117,Expert_3,Overall,5
Img_117,Expert_4,Location,4
Img_117,Expert_4,Colour_Texture,4
Img_117,Expert_4,Shape,5
Img_117,Expert_4,Overall,5
Img_117,Expert_5,Location,4
Img_117,Expert_5,Colour_Texture,5
Img_117,Expert_5,Shape,4
Img_117,Expert_5,Overall,5
Img_118,Expert_1,Location,5
Img_118,Expert_1,Colour_Texture,3
Img_118,Expert_1,Shape,5
Img_118,Expert_1,Overall,4
Img_118,Expert_2,Location,4
Img_118,Expert_2,Colour_Texture,5
Img_118,Expert_2,Shape,3
Img_118,Expert_2,Overall,5
Img_118,Expert_3,Location,5
Img_118,Expert_3,Colour_Texture,4
Img_118,Expert_3,Shape,3
Img_118,Expert_3,Overall,4
Img_118,Expert_4,Location,3
Img_118,Expert_4,Colour_Texture,3
Img_118,Expert_4,Shape,5
Img_118,Expert_4,Overall,5
Img_118,Expert_5,Location,3
Img_118,Expert_5,Colour_Texture,4
Img_118,Expert_5,Shape,5
Img_118,Expert_5,Overall,3
